A_RowId,CATEGORY,FULL_URL,aa_label,URI
16698,University of Manitoba   Student Affairs   Admissions   Undergraduate Program Options,http:  umanitoba_ca faculties environment,ENVIRONMENTAL,student admissions programs
16699,University of Manitoba   Student Affairs   Admissions   Undergraduate Program Options,http:  umanitoba_ca faculties human_ecology departments fss index.html,ENVIRONMENTAL,student admissions programs
16700,University of Manitoba   Student Affairs   Admissions   Undergraduate Program Options,http:  umanitoba_ca student admissions programs environmental studies.html,ENVIRONMENTAL,student admissions programs
16701,School of Veterinary Medicine and Biomedical Sciences   Institute of Agriculture and Natural Resources,http:  vbms.unl.edu gradstudents,VET,gradstudents
16702,Academics and Programs   St. Thomas University   Fredericton  NB Canada,http:  w3.stu_ca stu academics departments environment,ENVIRONMENTAL,stu academics departments environment
16703,Academics and Programs   St. Thomas University   Fredericton  NB Canada,http:  w3.stu_ca stu academics departments environment courses,ENVIRONMENTAL,stu academics departments environment
16704,PROGRAMS   Bevill State Community College,http:  www_bscc.edu programs career tech machine tool technology,ENVIRONMENTAL,programs career tech machine tool technology
16705,Academics   Boston University,http:  www_bu.edu academics met,ENVIRONMENTAL,academics met
16706,Academics   Boston University,http:  www_bu.edu academics met  .wantsMobile=true,ENVIRONMENTAL,academics met
16707,,http:  www_ccc.edu programs pages Environmental Technology Associate in Applied Science.aspx,ENVIRONMENTAL,programs pages
16708,Faculty Wide Graduate Programs   Office of Research in Education ORE,http:  www_ccfi.educ.ubc_ca  http:  ore.educ.ubc_ca fwp faculty,EDUCATION,http:  ore.educ.ubc_ca
16709,UCLA Department of Chicana o Studies,http:  www_chavez.ucla.edu people teaching fellows,INTERNATIONAL,
16710,CBE   Chemical and Biomolecular Engineering,http:  www_chemeng.ucla.edu sponsors,ENVIRONMENTAL,sponsors
16711,Education and Counselling Psychology and Special Education UBC,http:  www_ecps.educ.ubc_ca,ENVIRONMENTAL,
16712,Environmental Engineering,http:  www_enve.ubc_ca stay connected,ENGINEERING,stay connected
16713,Department of Earth  Ocean and Atmospheric Sciences,http:  www_eos.ubc_ca  people staff,EARTH SCIENCE,people staff
16714,Faculty of Forestry at the University of British Columbia,http:  www_forestry.ubc_ca  undergraduate prospective degree programs natural resources conservation,AGRICULTURE,undergraduate prospective degree programs natural resources conservation
16715,Institute of Asian Research   University of British Columbia  Vancouver  Canada,http:  www_iar.ubc_ca OPPORTUNITIES 2,ENVIRONMENTAL,
16716,UNC Otolaryngology Head and Neck Surgery,http:  www_med.unc.edu ent dr kibwei mckinney wins 2015 cefalo award,HEALTH,ent dr kibwei mckinney wins 2015 cefalo award
16717,Degree Programs,http:  www_triton.edu CollegeCatalog environmental science.htm,ENVIRONMENTAL,CollegeCatalog
16718,Faculties and Schools   University of Lethbridge,http:  www_uleth_ca artsci environmental science,ENVIRONMENTAL,artsci environmental science
16719,Brock University logo,https:  brocku_ca programs undergraduate environmental sustainability,ENVIRONMENTAL,programs
16720,Institute of Asian Research   University of British Columbia  Vancouver  Canada,https:  iar.ubc_ca events event owning the ocean alaska fishermen and the japanese invasion of bristol bay 1937 1938,ENVIRONMENTAL,events event owning the ocean alaska fishermen and the japanese invasion of bristol bay 1937 1938
16721,Programs   University of Northern British Columbia,https:  ssb.unbc_ca ssb dev_web_course_finder_calendar .subject=ENVS and crsenum=309,ENVIRONMENTAL,calendar undergraduate
16722,Departments  Schools and Programs   Science   University of Waterloo,https:  uwaterloo_ca earth environmental sciences,ENVIRONMENTAL,earth environmental sciences
16723,Departments  Schools and Programs   Science   University of Waterloo,https:  uwaterloo_ca earth environmental sciences  .uwb=1934,ENVIRONMENTAL,earth environmental sciences
16724,Departments  Schools and Programs   Science   University of Waterloo,https:  uwaterloo_ca earth environmental sciences forward .path=node 1,ENVIRONMENTAL,earth environmental sciences
16725,Departments  Schools and Programs   Science   University of Waterloo,https:  uwaterloo_ca earth environmental sciences search_modal nojs,ENVIRONMENTAL,earth environmental sciences
16726,Home   Bishop State Community College,https:  www_bishop.edu academics natural sciences,ENVIRONMENTAL,academics natural sciences
16727,Academic Programs   Academics   Dalhousie University,https:  www_dal_ca academics programs undergraduate environmental what_will_I_learn.html,ENVIRONMENTAL,academics programs undergraduate
16728,Academic Programs   Academics   Dalhousie University,https:  www_dal_ca academics programs undergraduate environmental.html,ENVIRONMENTAL,academics programs undergraduate
16729,Academic Departments   Lakehead University,https:  www_lakeheadu_ca academics departments sustainability sciences,ENVIRONMENTAL,academics departments sustainability sciences
16730,Academic Departments   Lakehead University,https:  www_lakeheadu_ca academics departments sustainability sciences research interests,ENVIRONMENTAL,academics departments sustainability sciences
16731,School of Public Health and Health Sciences   UMass Amherst,https:  www_umass.edu sphhs environmental health sciences,ENVIRONMENTAL,sphhs environmental health sciences
16732,School of Public Health and Health Sciences   UMass Amherst,https:  www_umass.edu sphhs environmental health sciences masters programs accelerated master science ms,ENVIRONMENTAL,sphhs environmental health sciences
16733,School of Public Health and Health Sciences   UMass Amherst,https:  www_umass.edu sphhs environmental health sciences people emeritus faculty,ENVIRONMENTAL,sphhs environmental health sciences
16734,Programs   University of Northern British Columbia,https:  www_unbc_ca calendar undergraduate environmental_studies.html,ENVIRONMENTAL,calendar undergraduate
16738,NCSU Department of Applied Ecology,http:  appliedecology_cals.ncsu.edu core themes tel:919 515 4662,ENVIRONMENTAL,core themes
16741,NCSU Department of Applied Ecology,http:  appliedecology_cals.ncsu.edu contact us tel:919 515 4662,ENVIRONMENTAL,contact us
16742,NCSU Department of Applied Ecology,http:  appliedecology_cals.ncsu.edu maps and directions tel:919 515 4662,ENVIRONMENTAL,maps and directions
16744,UCLA Conservation,http:  conservation.ucla.edu  Mellon_diversity_opportunity,ENVIRONMENTAL,Mellon_diversity_opportunity
16745,Mount Allison University   Programs of study,http:  www_mta_ca academic_calendar WomensStudies.html,GENDER STUDIES,programs wgs
16746,Academic Departments   Lakehead University,https:  www_lakeheadu_ca academics departments womensstudies,GENDER STUDIES,academics departments womensstudies
16747,UCLA Gender Studies,http:  www_genderstudies.ucla.edu  staff,GENDER STUDIES,staff
16749,SFS   School of Foreign Service   Georgetown University,http:  sfs.georgetown.edu fellows 3,INTERNATIONAL,fellows 3
16751,Courses and Programs by Department Discipline,http:  www_ccsf.edu ccsf en educational programs ccsf catalog courses by department womn courses.html,GENDER STUDIES,ccsf en educational programs ccsf catalog courses by department
16752,CS   Computer Science,http:  www_cs.ucla.edu fellows,COMPUTER SCIENCE,fellows
16753,CS   Computer Science,http:  www_cs.ucla.edu members,COMPUTER SCIENCE,members
16754,Academic Departments and Programs   Gavilan College,http:  www_gavilan.edu csis index.php,GENDER STUDIES,csis
16755,UCLA Gender Studies,http:  www_genderstudies.ucla.edu,GENDER STUDIES,
16756,UCLA Gender Studies,http:  www_genderstudies.ucla.edu  about,GENDER STUDIES,about
16757,UCLA Gender Studies,http:  www_genderstudies.ucla.edu  events,GENDER STUDIES,events
16758,UCLA Gender Studies,http:  www_genderstudies.ucla.edu  faculty,GENDER STUDIES,faculty
16759,UCLA Gender Studies,http:  www_genderstudies.ucla.edu  fellowships,GENDER STUDIES,fellowships
16760,UCLA Gender Studies,http:  www_genderstudies.ucla.edu  graduate students,GENDER STUDIES,graduate students
16761,UCLA Gender Studies,http:  www_genderstudies.ucla.edu  main content,GENDER STUDIES,
16762,UCLA Gender Studies,http:  www_genderstudies.ucla.edu  news,GENDER STUDIES,news
16763,UCLA Gender Studies,http:  www_genderstudies.ucla.edu  news professor sarah haley joins csw associate director,GENDER STUDIES,
16764,UCLA Gender Studies,http:  www_genderstudies.ucla.edu . news,GENDER STUDIES,.
16765,UCLA Gender Studies,http:  www_genderstudies.ucla.edu main content,GENDER STUDIES,
16766,About Us   The Social Justice Institute,http:  www_grsj.arts.ubc_ca  educational innovations for social justice fund,POLITICS,educational innovations for social justice fund
16767,KPU 2017 18 University Calendar   Course Descriptions,http:  www_kpu_ca calendar 2017 18 courses  calendar 2017 18 courses hist index.html,HISTORY,calendar 2017 18 courses  calendar 2017 18 courses hist
16768,Department of Social Medicine,http:  www_med.unc.edu socialmed annie lyerly co authors guidance on pregnant women zika vaccine research,GENDER STUDIES,socialmed annie lyerly co authors guidance on pregnant women zika vaccine research
16769,Department of Social Medicine,http:  www_med.unc.edu socialmed annie lyerly co authors guidance on pregnant women zika vaccine research  socialmed mara buchbinder receives hettleman award,GENDER STUDIES,socialmed annie lyerly co authors guidance on pregnant women zika vaccine research
16770,Department of Social Medicine,http:  www_med.unc.edu socialmed lyerly and jaffe co author jama viewpoint on zika and guidelines for testing pregnant women,GENDER STUDIES,socialmed lyerly and jaffe co author jama viewpoint on zika and guidelines for testing pregnant women
16771,Department of Materials Science and Engineering  College of Engineering  North Carolina State University,http:  www_mse.ncsu.edu news nickel boosted for catalysis,GENDER STUDIES,news nickel boosted for catalysis
16772,Academic Programs   Spring Calendar   Simon Fraser University,http:  www_sfu_ca students calendar 2018 spring courses hist.html,HISTORY,students calendar 2018 spring
16773,Faculties and Schools   University of Lethbridge,http:  www_uleth_ca artsci women gender studies,GENDER STUDIES,artsci women gender studies
16774,Faculties and Schools   University of Lethbridge,http:  www_uleth_ca artsci women gender studies courses,GENDER STUDIES,artsci women gender studies
16775,Faculties and Schools   University of Lethbridge,http:  www_uleth_ca artsci women gender studies programs,GENDER STUDIES,artsci women gender studies
16776,Department of Philosophy   Nebraska,http:  www_unl.edu philosophy research innovation,PHILOSOPHY,philosophy research innovation
16778,About Us   The Social Justice Institute,https:  grsj.arts.ubc_ca undergraduate gender race and social justice grsj course descriptions,GENDER STUDIES,undergraduate gender race and social justice grsj course descriptions
16779,About Us   The Social Justice Institute,https:  grsj.arts.ubc_ca undergraduate gender race and social justice grsj courses,GENDER STUDIES,undergraduate gender race and social justice grsj courses
16780,About Us   The Social Justice Institute,https:  grsj.arts.ubc_ca undergraduate gender race and social justice major minor,GENDER STUDIES,undergraduate gender race and social justice major minor
16781,Academic Departments   Lakehead University,https:  www_lakeheadu_ca academics departments womensstudies faculty instructor resources,GENDER STUDIES,academics departments womensstudies
16782,Academic Departments   Lakehead University,https:  www_lakeheadu_ca academics departments womensstudies news events news details node 40920,GENDER STUDIES,academics departments womensstudies
16783,Academic Departments   Oakton Community College,https:  www_oakton.edu academics special_programs wom_gen_studies,GENDER STUDIES,academics special_programs wom_gen_studies
16784,Programs   University of Northern British Columbia,https:  www_unbc_ca calendar undergraduate english.htmlenglish_womens,GENDER STUDIES,calendar undergraduate
16785,Programs   University of Northern British Columbia,https:  www_unbc_ca calendar undergraduate first_nations.htmlfirst nations womens,GENDER STUDIES,calendar undergraduate
16786,SCARP   UBC School of Community and Regional Planning,http:  www_scarp.ubc_ca  alumni,NA,alumni
